path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
tests2/youtube-uci-ml/_ham_/z13xxf3qlq2bxpm1o22zidpqbn2tfpcjr04.ytbid; song  awesome!!!!;ytbid;Thu May 21 21:46:55 CEST 2015;24;24; ; ; ; ; ;24;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12qg5voponpgxwot04ci3txdw24ejr431g.ytbid;i  love you eminem;ytbid;Thu May 21 02:05:43 CEST 2015;18;18; ; ; ; ; ;18;ht; ;ham
tests2/youtube-uci-ml/_ham_/z130zx3rrzagwzclr23vxjypimviff23m.ytbid;looooved ;ytbid;Thu May 21 22:34:27 CEST 2015;9;9; ; ; ; ; ;9;en; ;ham
tests2/youtube-uci-ml/_ham_/z12aezowoqbjf3sn223hc1xrita3f3oz404.ytbid;remove  video  wank;ytbid;Sat Nov 08 02:18:43 CET 2014;26;26; ; ; ; ; ;26;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z133tllzkmb0wthup235c5qovo3xzdzqr04.ytbid;hey       dealing  here!!!!    theories    could've  2billion hits!!1.   mabey made  korea   realy popular     stuck watching     .2.  2billion people  access   internet, including youtube,   numbers  rising,   2017 half   populatoin   connected.3. hackers  korea   loved     rised   2billion hits  make   popular. 4.  song  featured    dance game,  multiple mp3s,     concerts     years eve event  2012,       mabey adding  hits   video.5.   complaining      heck   2b hits.;ytbid;Sat Nov 08 04:02:29 CET 2014;747;747; ; ; ; ; ;747;en;what -- this -- there -- so -- over -- how -- hey -- here!!!! -- heck -- ;ham
tests2/youtube-uci-ml/_ham_/z12je1hpbmvbux4iu04cflvz1qiluvvawo40k.ytbid;fucking love it omg :v;ytbid;Sun May 17 20:55:19 CEST 2015;22;22; ; ; ; ; ;22;da; ;ham
tests2/youtube-uci-ml/_ham_/z12tyfpzkznlghgqz04cjpsp3ymuil05t3g.ytbid;   song;ytbid;Mon May 18 14:01:00 CEST 2015;17;17; ; ; ; ; ;17;en;this -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z12ahr2ittmsjrtpd04ccrqiklvvu3uqiew.ytbid;beautiful song!;ytbid;Wed May 20 10:10:44 CEST 2015;15;15; ; ; ; ; ;15;fr; ;ham
tests2/youtube-uci-ml/_ham_/z13nshrbexf5xnur204cjvtimtu0xrnwm4o.ytbid;sexy shakira;ytbid;Tue May 19 20:12:17 CEST 2015;12;12; ; ; ; ; ;12;so; ;ham
tests2/youtube-uci-ml/_ham_/z120hptrylzqzdsoj04cepaonmuyyr1afj0.ytbid;nice ;ytbid;Mon Jul 21 05:24:24 CEST 2014;7;7; ; ; ;:3 ; ;5;en;nice -- ;ham
tests2/youtube-uci-ml/_ham_/z12tchtw5m2ff5oyl04cjnl4oofcgx0y1is.ytbid;great song,      katy buys  views..;ytbid;Sun Nov 09 12:31:35 CET 2014;54;54; ; ; ; ; ;54;en;great -- ;ham
tests2/youtube-uci-ml/_ham_/z132fb4jenqfv5x2r23swfmiyrafyf5ue.ytbid;'' psy,  5 months left.. tumor   head    miss  ;ytbid;Fri Nov 07 21:06:36 CET 2014;73;73; ; ; ;:( <3 ; ;69;en; ;ham
tests2/youtube-uci-ml/_ham_/z133gnr5wmi1idj0y22delw4knabhvwtq.ytbid; remember    obsessed  gangnam style ;ytbid;Sat Nov 08 01:28:58 CET 2014;59;59; ; ; ; ;😗;57;en;when -- ;ham
tests2/youtube-uci-ml/_ham_/z124spyhambnyly1l223gzliqmqxyxzy304.ytbid;katy perry  garbage. rihanna    singer   world. ;ytbid;Tue Sep 16 04:36:41 CEST 2014;64;64; ; ; ; ; ;64;en; ;ham
tests2/youtube-uci-ml/_ham_/z12etrpq5xu0vnm2g230szo5ote3zviny.ytbid;everyones back lool    3 years   people   hear! extreme droll;ytbid;Fri Nov 14 13:16:25 CET 2014;76;76; ; ; ; ; ;76;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12julhignjmuzlnv230yzipftzvhjzuh.ytbid;nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk;ytbid;Tue May 26 22:36:17 CEST 2015;124;124; ; ; ; ; ;124;fi; ;ham
tests2/youtube-uci-ml/_ham_/z13gypjrmumhxromj23jyjhhenvdgpuxh04.ytbid;     funny.   2 billion worth funny  .  clicked    uphill.       jb' shit  .;ytbid;Wed Nov 05 18:16:55 CET 2014;146;146; ;#1 ; ; ; ;144;en;well -- shit -- say -- not -- ;ham
tests2/youtube-uci-ml/_ham_/z13kvz3pluj4uv2es23ugvuytyftxbpb204.ytbid;best song for everðÿ’œðÿ’œðÿ˜¢;ytbid;Thu May 21 15:15:24 CEST 2015;31;31; ; ; ; ; ;31;is; ;ham
tests2/youtube-uci-ml/_ham_/z12pwjsybq35ux1kd22cddmjpunribtzf04.ytbid; lovet;ytbid;Wed May 20 19:53:36 CEST 2015;7;7; ; ; ; ; ;7;no; ;ham
tests2/youtube-uci-ml/_ham_/z12uwpdgeqnex5wwi04cjlkotmfeuv54zzk0k.ytbid;lmfao!!!!!!!!;ytbid;Wed May 27 17:06:08 CEST 2015;13;13; ; ; ; ; ;13;cy; ;ham
tests2/youtube-uci-ml/_ham_/z13pfnrxuyelivdoz04cgdx4esa2dxeymck.ytbid;         views  song .;ytbid;Fri Nov 07 20:18:20 CET 2014;59;59; ; ; ; ; ;59;en;this -- see -- like -- how -- here -- ;ham
tests2/youtube-uci-ml/_ham_/z13yi50hjzqgitubv04cfhzyby3ystsrh5g.ytbid;    song    time;ytbid;Mon May 25 17:39:16 CEST 2015;36;36; ; ; ; ; ;36;en;time -- ;ham
tests2/youtube-uci-ml/_ham_/z135drnwswvsgvkyq04cfjh4xpb3cn2hugg.ytbid; named  tiger kitty purry, ,  , check  video;ytbid;Sun Aug 31 04:52:29 CEST 2014;73;73; ; ; ; ; ;73;en; ;ham
tests2/youtube-uci-ml/_ham_/z12aw1ah2m2vh30tb22bvl3olkbohlbid04.ytbid; love  song    ' coming!;ytbid;Wed May 27 10:27:26 CEST 2015;44;44; ; ; ;<3 ; ;42;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z124i3ygclj0xn4ly22jzb5a2ubvtbev1.ytbid;great music ;ytbid;Wed Nov 05 15:28:29 CET 2014;18;18; ; ; ; ; ;18;en;great -- ;ham
tests2/youtube-uci-ml/_ham_/z13ui5tzlzucinaab04chvzqps22cxhznxc0k.ytbid;  megan fox;ytbid;Thu May 28 00:35:13 CEST 2015;17;17; ; ; ; ; ;17;en; ;ham
tests2/youtube-uci-ml/_ham_/z125v3ozoqenvthaz04cdtajsmzwgxkwxug0k.ytbid;just  superr!!!;ytbid;Wed May 27 16:44:45 CEST 2015;17;17; ; ; ;:( ; ;15;fr; ;ham
tests2/youtube-uci-ml/_ham_/z12rhdkrvvy3hd42c23whdeavkjdxnimg.ytbid;   lyrics    music video;ytbid;Thu May 21 23:35:35 CEST 2015;40;40; ; ; ; ; ;40;en;not -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13fzno5fnzdwl0wm04cc3fxqkubz3v4ieg.ytbid; love  katy perry    sing nice  shakira;ytbid;Fri Oct 31 07:37:32 CET 2014;61;61; ; ; ; ; ;61;en;nice -- ;ham
tests2/youtube-uci-ml/_ham_/z12wilyi3mzzjlzkw225hrzrxvb4tjgln.ytbid;️️️️️️️️;ytbid;Wed Nov 05 19:51:39 CET 2014;20;20; ; ; ; ;❤❤❤❤❤❤❤❤;12;und; ;ham
tests2/youtube-uci-ml/_ham_/z13zvnepkwvgirzi104cdf1pyyyecthieew.ytbid;wow dance show;ytbid;Mon May 18 11:56:12 CEST 2015;14;14; ; ; ; ; ;14;en;wow -- ;ham
tests2/youtube-uci-ml/_ham_/z12gdzyrqwvtvxfek230jnvp1zf4hjl3w.ytbid;love you;ytbid;Thu May 21 02:06:57 CEST 2015;8;8; ; ; ; ; ;8;ht; ;ham
tests2/youtube-uci-ml/_ham_/z13nujhysyf3ftvgt04ccrd4szrxcvzbvt00k.ytbid; video   racist!!!    animals.;ytbid;Sat Oct 18 05:58:21 CEST 2014;50;50; ; ; ; ; ;50;en;this -- there -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z12qd1vx5xjecxvxu04cevnpmmqve30jgrk0k.ytbid;     music,  good ;ytbid;Thu May 21 12:41:30 CEST 2015;33;33; ; ; ; ; ;33;en;this -- so -- like -- good -- ;ham
tests2/youtube-uci-ml/_ham_/z13byjoiuqvhctxc423ahhxafrizwhfto.ytbid;       video  world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!;ytbid;Mon Sep 22 00:01:03 CEST 2014;72;72; ; ; ; ; ;72;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z12ih1iyqojdhlxgu04cdhsb1ofdtll5a3g.ytbid; song   good ...  video makes  sense...  nonsense video...    telling  story   stuck   island,   song  fit   situation... nvm... song  good;ytbid;Tue Oct 07 04:41:31 CEST 2014;211;211; ; ; ; ; ;211;en;good -- ;ham
tests2/youtube-uci-ml/_ham_/z12usr54ppaxxf1dl23nhbybruapdnixw04.ytbid; wanted       guy  dances  00:58,   ?;ytbid;Wed Nov 12 20:12:48 CET 2014;74;74; ; ; ; ; ;74;en; ;ham
tests2/youtube-uci-ml/_ham_/z12xf55o4niwyvdor04cizohvyuafzpowww0k.ytbid; love katty perry;ytbid;Sat Nov 01 17:28:29 CET 2014;18;18; ; ; ; ; ;18;no; ;ham
tests2/youtube-uci-ml/_ham_/z12gzbzzzkvwtj5zr04cjf4q0yeztldz4ic.ytbid;best rap ever;ytbid;Wed May 20 04:47:31 CEST 2015;13;13; ; ; ; ; ;13;no; ;ham
tests2/youtube-uci-ml/_ham_/z13ue30j3uywfdivm23zgtzoflv0fhqce.ytbid;watching  2015;ytbid;Mon May 25 20:56:09 CEST 2015;16;16; ; ; ; ; ;16;en; ;ham
tests2/youtube-uci-ml/_ham_/z12qy53q0kfzxby4304cflvpxnr1gxjrlrg0k.ytbid;eminem  rapper   time;ytbid;Thu May 21 12:46:27 CEST 2015;31;31; ; ; ; ; ;31;en;time -- ;ham
tests2/youtube-uci-ml/_ham_/z125vpqb2rb1jbxun234evvr1patybvww04.ytbid;many memories...........;ytbid;Sat Nov 08 02:45:12 CET 2014;24;24; ; ; ; ; ;24;so; ;ham
tests2/youtube-uci-ml/_ham_/z13mgxsztmn1hpam223tcxbglvi2wpx4o04.ytbid;never gets old;ytbid;Thu May 21 02:24:34 CEST 2015;14;14; ; ; ; ; ;14;da; ;ham
tests2/youtube-uci-ml/_ham_/z121znjjloycwtjf2233dfo5esfggn3lj.ytbid;  1,884,034,7 views! . comment  view count   hour ;ytbid;Mon Jan 20 13:03:12 CET 2014;73;73; ; ; ;83 :P ; ;69;en;now -- ;ham
tests2/youtube-uci-ml/_ham_/z12pxz2gvtrzfntqz04chluidzjvtr0yf04.ytbid;   stand   hear  cry ..;ytbid;Wed May 27 16:40:48 CEST 2015;41;41; ; ; ; ; ;41;en;there -- ;ham
tests2/youtube-uci-ml/_ham_/z12xunyyvkfmjpwbn04chxeipmaqg1apkxs0k.ytbid;katy perry     lion;ytbid;Fri Nov 07 11:25:13 CET 2014;21;21; ; ; ; ; ;21;en; ;ham
tests2/youtube-uci-ml/_ham_/z13qgndqwtb0c1z0z23qjj5yivq0djqul.ytbid;holy crap. 800,000,000 views?!;ytbid;Tue May 26 02:15:53 CEST 2015;30;30; ; ; ; ; ;30;en;holy crap -- crap -- ;ham
tests2/youtube-uci-ml/_ham_/z12hy3mipnupwbelu23bxloz0uyutfhql04.ytbid;best music ever!!!;ytbid;Mon May 25 13:24:17 CEST 2015;18;18; ; ; ; ; ;18;de; ;ham
tests2/youtube-uci-ml/_ham_/z12ocr0rypvrdbq4004chheqepesuxkicyw0k.ytbid;   perfect wonder.....;ytbid;Sun Oct 12 08:23:27 CEST 2014;28;28; ; ; ; ; ;28;en; ;ham
tests2/youtube-uci-ml/_ham_/z12rtnfbgv2jwdj4q04cefeaqxevh5ogpwg0k.ytbid;very good! like! ;ytbid;Mon May 25 18:09:32 CEST 2015;19;19; ; ; ;:D ; ;17;af; ;ham
tests2/youtube-uci-ml/_ham_/z12cttv5iwv0ur3en221ih2zssbkfrczq04.ytbid; song  made  swear    hear  doe  old!!  ?;ytbid;Thu May 21 20:41:48 CEST 2015;71;71; ; ; ;:D ; ;69;en; ;ham
tests2/youtube-uci-ml/_ham_/z13kuhmwfyvkw5fii04chjfr4yfnvrcht5k.ytbid; that girl  megan fox ;ytbid;Fri May 22 10:38:22 CEST 2015;26;26; ; ; ; ; ;26;ga; ;ham
tests2/youtube-uci-ml/_ham_/z121tf4iwyrivvpsf232dhho5k33dvxy204.ytbid; love  song  ;ytbid;Fri May 22 02:37:18 CEST 2015;24;24; ; ; ; ; ;24;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z12rfprhgnipxnlhy04cifqgxkjaydsw0b4.ytbid;it  wonderful;ytbid;Tue May 26 12:23:52 CEST 2015;15;15; ; ; ; ; ;15;af; ;ham
tests2/youtube-uci-ml/_ham_/z13ew5agxpmnifz3223ljn1rtvidtj0fp.ytbid; awesome song needed 4 years  reach  800 mil views  tango switch bitch needed 1 year.   fairrrrrrr;ytbid;Wed May 27 14:17:02 CEST 2015;117;117; ; ; ; ; ;117;en;this -- not -- ;ham
tests2/youtube-uci-ml/_ham_/z133inhqhvzzctc5z04cfdaqcq2uch04fes.ytbid;  watching  2015 ;ytbid;Mon May 25 12:04:17 CEST 2015;28;28; ; ; ; ; ;28;en;like -- ;ham
tests2/youtube-uci-ml/_ham_/z12jvb5gsrnmebqqv04cg11jwtmdwfdx1jw.ytbid;   2015! ;ytbid;Sat May 23 19:15:32 CEST 2015;21;21; ; ; ;:D ; ;19;en;this -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13vx3kbgmq5fnlgj04cfdoqtpfyw5xqzuc0k.ytbid;   be 2.124.821.694 views,  instant message   person alive   zombie apocalypse - , spoderman ;ytbid;Wed Nov 05 10:43:27 CET 2014;121;121; ; ; ;:) ; ;119;en;when -- there -- how -- greetings -- ;ham
tests2/youtube-uci-ml/_ham_/z13xx5w52svttd3lt23kijvwqtvph5m3l.ytbid;  guys , '  part    song! ;ytbid;Tue May 26 08:39:35 CEST 2015;53;53; ; ; ;:D ; ;51;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13qfx0atsepgjsjn04cdniyxw21y3qqarg0k.ytbid;  finally   spongebob   started yesterday extreme droll;ytbid;Sun May 17 20:35:44 CEST 2015;59;59; ; ; ; ; ;59;en; ;ham
tests2/youtube-uci-ml/_ham_/z13pitkr5prbgf3ja04cjjg4qme3txjpyqc0k.ytbid;haha   funny    salt  westerners  top views  youtube   video    understand,   salt !;ytbid;Wed Nov 12 23:56:55 CET 2014;132;132; ; ; ; ; ;132;en;so -- see -- haha -- don't -- ;ham
tests2/youtube-uci-ml/_ham_/z133wn2qulv5zz45q04cc10qbqv3gts5e3w.ytbid;nice;ytbid;Sat May 23 21:55:07 CEST 2015;4;4; ; ; ; ; ;4;ro; ;ham
tests2/youtube-uci-ml/_ham_/z13aznjg2ojwjlknm23yjbt4uniuepuxs04.ytbid; love ;ytbid;Sat May 23 03:57:54 CEST 2015;10;10; ; ; ; ; ;10;da; ;ham
tests2/youtube-uci-ml/_ham_/z130g5myrnncvnns3225s5jqjkqwi5de2.ytbid; love  song  expect  world cup .;ytbid;Wed May 20 03:24:46 CEST 2015;43;43; ; ; ; ; ;43;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13tudczpxi5j1eun22zudooymblxxeup.ytbid;memories;ytbid;Wed May 20 13:10:42 CEST 2015;8;8; ; ; ; ; ;8;ast; ;ham
tests2/youtube-uci-ml/_ham_/z12mw1oyume1vb3by04ci3u5it3pgbbgrng0k.ytbid;feels  emotions   song...god damn;ytbid;Wed May 27 10:59:32 CEST 2015;42;42; ; ; ; ; ;42;en;this -- god damn -- damn -- ;ham
tests2/youtube-uci-ml/_ham_/z132xfsy4pz5uvyxh04ce50xez2ki53ysaw.ytbid;   watching   2015.  like!;ytbid;Tue May 26 15:39:51 CEST 2015;43;43; ; ; ; ; ;43;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13lip25arigch3rj04cf1ko0pnczzyrtng0k.ytbid;5 milions comentars  2 bilion views;ytbid;Wed Nov 05 07:48:10 CET 2014;38;38; ; ; ; ; ;38;en; ;ham
tests2/youtube-uci-ml/_ham_/z12ijbn5grjidp3vj23psvhyjvv2djpol04.ytbid; love  song &i love shakira<333♡♡♡♡♡♡♡♡♡♡♡《33☆☆☆;ytbid;Sat May 23 03:51:24 CEST 2015;53;53; ; ; ; ; ;53;en;this -- ;ham
tests2/youtube-uci-ml/_ham_/z13vvheilmf1cbqfr22ge1rwqszpcvbgc04.ytbid;katy   voice   angel;ytbid;Fri Oct 17 01:54:50 CEST 2014;28;28; ; ; ; ; ;28;en; ;ham
tests2/youtube-uci-ml/_ham_/z12stpyqaonsercxw04cjbr4dlnrxd34soo0k.ytbid;   check  views ;ytbid;Mon Jan 20 15:27:47 CET 2014;29;29; ; ; ;:3 ; ;27;en;here -- ;ham
tests2/youtube-uci-ml/_ham_/z13ldttruqm1x1wsz23qcdlq4saefnkew.ytbid;cool song ;ytbid;Fri May 22 10:47:18 CEST 2015;10;10; ; ; ; ; ;10;tl; ;ham
tests2/youtube-uci-ml/_ham_/z13ye5lzknauy3ilv22nfbm5kyjgdbo1h.ytbid;awesum song!! jus luv it!;ytbid;Tue Sep 16 12:36:51 CEST 2014;25;25; ; ; ; ; ;25;et; ;ham
tests2/youtube-uci-ml/_ham_/z12nsngbgzqwyxnmk22sibsqbwqlzfuva.ytbid;boooobs;ytbid;Sat Sep 13 16:37:09 CEST 2014;7;7; ; ; ; ; ;7;so; ;ham
tests2/youtube-uci-ml/_ham_/z12qfpcgnmjcgfqh104cd3fptuuxzxcp0i4.ytbid;youtube money !!!!!!!!!!!!!!!!!!!!!!!;ytbid;Sat Nov 08 10:12:42 CET 2014;37;37; ; ; ; ; ;37;cy; ;ham
tests2/youtube-uci-ml/_ham_/z12acz2r2qiwxtpwy04cihii5rmwefpzeao.ytbid; ;ytbid;Wed May 20 00:19:47 CEST 2015;2;2; ; ; ;:D ; ;0;und; ;ham
tests2/youtube-uci-ml/_ham_/z13fybbinsbfsxkmp22xcdlr1lqjuzi5i04.ytbid;     watched eminem video,  beats  afraid? ;ytbid;Thu May 28 02:55:44 CEST 2015;64;64; ; ; ; ; ;64;en;this -- not -- how -- ;ham
tests2/youtube-uci-ml/_ham_/z13lwnoznomnynobc04cd5oylkz4vbngkhk.ytbid;wow!!!!!! increible song!!!!!!!!!;ytbid;Thu May 28 04:26:24 CEST 2015;33;33; ; ; ; ; ;33;en;wow!!!!!! -- ;ham
tests2/youtube-uci-ml/_ham_/z13cc1abmqz5cjpkc223ybzavyibznjey.ytbid;fantastic!;ytbid;Fri Nov 07 15:14:48 CET 2014;10;10; ; ; ; ; ;10;an; ;ham
tests2/youtube-uci-ml/_ham_/z13yd544duyufvy1h22mhplzskveejjl3.ytbid;  god      1bi views!;ytbid;Mon May 25 03:12:17 CEST 2015;33;33; ; ; ; ; ;33;en;oh my god -- oh my -- oh -- ;ham
tests2/youtube-uci-ml/_ham_/z12wc5uotu3gz1pwd04ce1ly2vjuvxphxuk0k.ytbid;good song;ytbid;Tue May 26 04:34:08 CEST 2015;12;12; ; ; ;:-) ; ;9;tl; ;ham
tests2/youtube-uci-ml/_ham_/z134xhhpulz0snlai04cehqhosvst3lxbss0k.ytbid; remember back     popular    school  shuffling   crazy;ytbid;Wed May 27 11:45:17 CEST 2015;90;90; ; ; ; ; ;90;en;when -- this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z12kix1zlmz3fhmhf04cipe5qpvsxrezbpg0k.ytbid;  fuck    viewed video  youtube!;ytbid;Fri Nov 07 12:51:06 CET 2014;50;50; ; ; ; ; ;50;en;what the fuck -- what the -- what -- this -- fuck this -- fuck -- ;ham
tests2/youtube-uci-ml/_ham_/z13psdarpuzbjp1hh04cjfwgzonextlhf1w.ytbid;i liked;ytbid;Fri May 22 21:36:37 CEST 2015;8;8; ; ; ; ; ;8;et; ;ham
tests2/youtube-uci-ml/_ham_/z12sz3wprvyovr2sr235gbex2tewsbqwh04.ytbid;wow;ytbid;Tue May 19 18:13:18 CEST 2015;5;5; ; ; ;";) "; ;3;pl; ;ham
tests2/youtube-uci-ml/_ham_/z12mdpxzzvmxwfevl23juhzibvqyvp52s.ytbid;katy perry' songs      songs  women artists.;ytbid;Fri Nov 07 19:33:47 CET 2014;62;62; ; ; ; ; ;62;en; ;ham
tests2/youtube-uci-ml/_ham_/z12uyzhazxqkzbrzz04cedqpkwzdvjyy3u40k.ytbid;   song     views  michael jackson shaking  head;ytbid;Fri Nov 14 12:21:52 CET 2014;66;66; ; ; ; ; ;66;en;why -- this -- like -- ;ham
tests2/youtube-uci-ml/_ham_/z13ndnjbcnj5y1jpv04cg3z4tqfjihobu0w.ytbid;katty   ! ! ! ! ;ytbid;Fri Jun 05 19:13:31 CEST 2015;25;25; ; ; ; ; ;25;en; ;ham
tests2/youtube-uci-ml/_ham_/z121tz2zhzjgercem23yttsqvnuijljql04.ytbid;katy perry  remind    tiger,     spirit animal ;ytbid;Sun Aug 24 18:17:17 CEST 2014;75;75; ; ; ;:3 <3 ; ;70;en;like -- as if -- ;ham
tests2/youtube-uci-ml/_ham_/z12zzvtjxkn1tvdpy04cgvcrxprhypz5oek.ytbid; love roar  katy perry.    favorite singer     mute  volume    !;ytbid;Sun Sep 21 15:48:53 CEST 2014;107;107; ; ; ; ; ;107;en;look -- ;ham
tests2/youtube-uci-ml/_ham_/z12eilv44ynefj2ys04cj5vhynakxbnwrdk.ytbid;really good song .you know love song song.;ytbid;Tue May 19 11:33:12 CEST 2015;43;43; ; ; ; ; ;43;tl; ;ham
tests2/youtube-uci-ml/_ham_/z12xjtzzfw2rtdt5p04cfbmihmusv3hjouc0k.ytbid;   stupid.   roared   lion  real life ' dede;ytbid;Thu Nov 06 22:17:27 CET 2014;66;66; ; ; ; ; ;66;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z131i52zez2uythxs04chxi45y2otxcjcw00k.ytbid;i love you katy ;ytbid;Wed Sep 10 02:19:03 CEST 2014;17;17; ; ; ; ;♥;16;ht; ;ham
tests2/youtube-uci-ml/_ham_/z13evxpranjhwr20s22mux2pkk33gxjmn.ytbid;who df is lauren bennett..;ytbid;Sat May 16 21:54:22 CEST 2015;26;26; ; ; ; ; ;26;de; ;ham
tests2/youtube-uci-ml/_ham_/z130fjzbglzugzfdx23cipvotlrkdpepo04.ytbid;666,002,018 views! 666 million. 666! katy perry illuminati confirmed!!!;ytbid;Tue Oct 21 16:07:11 CEST 2014;71;71; ; ; ; ; ;71;en; ;ham
tests2/youtube-uci-ml/_ham_/z13dibpi3raby5evk22yzhfwuli2hnj0t.ytbid;lol...      joke   lot  likes,  . extreme droll;ytbid;Fri Nov 07 18:52:29 CET 2014;65;65; ; ; ; ; ;65;en;whatever -- this -- how -- don't -- ;ham
tests2/youtube-uci-ml/_ham_/z130zp15xof5db0x204cfv55awj1wl3aipc0k.ytbid;wow 23 min ago;ytbid;Fri Nov 07 15:58:10 CET 2014;14;14; ; ; ; ; ;14;pl; ;ham
tests2/youtube-uci-ml/_ham_/z13ftvvprmqnijnrr04cgrej5paxhp3ionk0k.ytbid;5th  viewed video..  guess;ytbid;Mon May 18 15:50:38 CEST 2015;31;31; ; ; ; ; ;31;en; ;ham
tests2/youtube-uci-ml/_ham_/z13mel5zokapi1ax004cg3goburlghkwdk40k.ytbid;  , human folly ?;ytbid;Tue Sep 16 08:45:05 CEST 2014;30;30; ; ; ; ; ;30;en;see -- right -- ;ham
tests2/youtube-uci-ml/_ham_/z135zz0xwx2jetyt523mejn40qifw5hjo04.ytbid;hahah, juyk!  allways laugh   part 1:57.. laughing  loud!;ytbid;Wed Nov 12 15:12:47 CET 2014;52;52; ; ; ; ; ;52;en;out -- ;ham
tests2/youtube-uci-ml/_ham_/z13auv44szqpddlcz22qgthjakq4jvnbw04.ytbid;  megan fox ;ytbid;Tue May 19 13:13:45 CEST 2015;22;22; ; ; ;:D ; ;19;en; ;ham
tests2/youtube-uci-ml/_ham_/z121z5mziy20ybch504cdziq1rvcev5apg4.ytbid;charlie    island  dated megan fox? b-   claire?;ytbid;Thu May 21 13:41:55 CEST 2015;72;72; ; ; ; ; ;72;en;what -- ;ham
tests2/youtube-uci-ml/_ham_/z13lgjaxhnbzuxxmd22iyh24cwqqwpfiz04.ytbid;'   awesome entertainer.  pretty !  shakira!;ytbid;Tue May 26 04:17:53 CEST 2015;62;62; ; ; ;<3 ; ;60;en; ;ham
tests2/youtube-uci-ml/_ham_/z12twzjoszz0xxuo304civmjxyjiv3hg5rw0k.ytbid;  fucking shit.    notes,   clear. complete  utter shit.  god   cleanse  earth   complete  utter idiocy   humankind.;ytbid;Sat Sep 20 01:50:13 CEST 2014;176;176; ; ; ; ; ;176;en;this -- shit -- come -- ;ham
tests2/youtube-uci-ml/_ham_/z12jjrfyukjlw5wyl04cddbo5pysslphbqs0k.ytbid;epic;ytbid;Thu May 21 15:01:01 CEST 2015;4;4; ; ; ; ; ;4;ro; ;ham
tests2/youtube-uci-ml/_ham_/z12mzfsy0mypfvcy404ccdvqmyq5gzqazow0k.ytbid;     vanoss.;ytbid;Thu May 21 20:16:44 CEST 2015;30;30; ; ; ; ; ;30;en;here -- ;ham
tests2/youtube-uci-ml/_ham_/z12isxfbaqulfttva23qjxkwem2bcvlyv04.ytbid;nice song;ytbid;Tue Sep 23 18:19:23 CEST 2014;9;9; ; ; ; ; ;9;en;nice -- ;ham
tests2/youtube-uci-ml/_ham_/z13jzr151zb4cfmqs04chbrbukncfhzxy40.ytbid;2 billion views wow   baby  justin beibs      deserve  capitalized ;ytbid;Sat Nov 08 11:10:31 CET 2014;101;101; ; ; ; ; ;101;en;wow -- not even -- not -- ;ham
tests2/youtube-uci-ml/_ham_/z12ifxrbkmaechwtt22jwryqmoaefhipf04.ytbid;    video  youtube     views         views  . 1.000.000  day,  ,  people   video  popular     1.000.000 views.;ytbid;Tue Jan 21 13:39:13 CET 2014;212;212; ; ; ; ; ;212;en;when -- this -- so -- see -- how -- ;ham
tests2/youtube-uci-ml/_ham_/z13dfprydrvlvl4u323qy515dzzgtzeej.ytbid;i love u  shakira;ytbid;Fri May 22 06:23:38 CEST 2015;17;17; ; ; ; ; ;17;sq; ;ham
tests2/youtube-uci-ml/_ham_/z123gh5o1pibgntf222einrisrfasnha104.ytbid;    views;ytbid;Fri Nov 07 13:33:12 CET 2014;22;22; ; ; ; ; ;22;en;this -- so -- ;ham
tests2/youtube-uci-ml/_ham_/z122srjbvovwzxg0522yd1i4ty3kznxqs04.ytbid;'   check  views.. holy shit;ytbid;Fri Nov 07 07:46:57 CET 2014;39;39; ; ; ; ; ;39;en;shit -- holy shit -- here -- ;ham
tests2/youtube-uci-ml/_ham_/z13lutxw3tnfj3fgg04cfrwgolm1ftzp2ug0k.ytbid;     robot guy...;ytbid;Mon May 25 04:11:56 CEST 2015;30;30; ; ; ; ; ;30;en; ;ham
tests2/youtube-uci-ml/_ham_/z13fsxq5coffdz54p04cjxzppp3ezhhw0u40k.ytbid;love  song!  soccer team made  cd   couch   song  !;ytbid;Mon May 25 22:31:01 CEST 2015;76;76; ; ; ; ; ;76;en;this -- ;ham
